game_id,season,week,home_team,away_team,home_points,away_points,is_mw_game,market_spread_home,actual_margin,ridge_spread_home,ridge_edge,ridge_lean,ridge_is_bet,ridge_result,xgb_spread_home,xgb_edge,xgb_lean,xgb_is_bet,xgb_result,gamma_spread_home,gamma_edge,gamma_lean,gamma_is_bet,gamma_result,massey_spread_home,massey_edge,massey_lean,massey_is_bet,massey_result,gamma_is_seed_week,models_agree,gamma_agrees_with_ridge,gamma_agrees_with_xgb,gamma_agrees_with_massey
400868912,2016,3,UTEP,Army,14,66,True,3.5,-52,-11.568560419011652,15.068560419011652,Home,True,Loss,-1.0285628,4.5285625,Home,True,Loss,,,,,,6.101944878919733,-2.601944878919733,Away,True,Win,,True,,,
400869518,2016,3,UCF,Maryland,24,30,False,10.166666666666666,-6,-2.1685838637299355,12.335250530396602,Home,True,Win,8.365718,1.8009491,Home,False,Win,,,,,,8.831321403437917,1.3353452632287492,Home,False,Win,,True,,,
400869521,2016,3,Tulane,Navy,14,21,False,8.0,-7,-0.5059426841226902,8.50594268412269,Home,True,Win,1.6760135,6.3239865,Home,True,Win,,,,,,-8.137515662843624,16.137515662843626,Home,True,Win,,True,,,
400869108,2016,3,Arizona,Hawai'i,47,28,True,-23.5,19,-33.61879095208214,10.118790952082144,Home,True,Loss,-27.20402,3.7040195,Home,True,Loss,,,,,,-11.571700566216913,-11.928299433783087,Away,True,Win,,True,,,
400868996,2016,3,LSU,Mississippi State,23,20,False,-13.0,3,-19.449858731825373,6.449858731825373,Home,True,Loss,-16.762306,3.7623062,Home,True,Loss,,,,,,-16.897617497034666,3.897617497034666,Home,True,Loss,,True,,,
400869613,2016,3,Oklahoma,Ohio State,24,45,False,1.8333333333333333,-21,-0.8167392562482121,2.650072589581545,Home,True,Loss,7.06593,-5.2325964,Away,True,Win,,,,,,3.5943099793212117,-1.7609766459878784,Away,False,Win,,False,,,
400869815,2016,4,Arkansas State,Central Arkansas,23,28,False,-15.5,-5,-3.481879260472189,-12.018120739527811,Away,True,Win,-19.541195,4.041195,Home,True,Loss,,,,,,1.7473583754709665,-17.247358375470967,Away,True,Win,,False,,,
400869199,2016,4,Utah State,Air Force,20,27,True,4.666666666666667,-7,1.9726878403558956,2.6939788263107713,Home,True,Loss,-14.781169,19.447836,Home,True,Loss,,,,,,8.713593328452886,-4.046926661786219,Away,True,Win,,True,,,
400869008,2016,4,Texas A&M,Arkansas,45,24,False,-5.666666666666667,21,-17.159990577687726,11.493323911021058,Home,True,Win,-16.253895,10.587229,Home,True,Win,,,,,,-7.607030304953507,1.9403636382868399,Home,False,Win,,True,,,
400869660,2016,4,Northwestern,Nebraska,13,24,False,8.5,-11,10.510058762435428,-2.0100587624354276,Away,True,Win,12.709929,-4.2099295,Away,True,Win,,,,,,1.4284671494930912,7.071532850506909,Home,True,Loss,,True,,,
400869285,2016,4,Akron,App State,38,45,False,5.666666666666667,-7,-18.74833289788474,24.414999564551408,Home,True,Loss,-9.04617,14.712837,Home,True,Loss,,,,,,-3.4286490994550167,9.095315766121683,Home,True,Loss,,True,,,
